,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,PricingSpeed,Market_Type
DRMT-2019-1,2019-02-14,RMBS,DRMT-2019-1,USOA,DRMT,A3,USD,41.624,2.01,-,-,A,-,-,-,AA-,-,-,Fixed,Swaps,125a,125a,120,3.95%,3.840%,99.99944,-,Performing
DRMT-2019-1,2019-02-14,RMBS,DRMT-2019-1,USOA,DRMT,M1,USD,22.972,4.10,-,-,BBB,-,-,-,A-,-,-,Fixed,Swaps,180,185,180,4.40%,4.363%,99.99978,-,Performing
PROG-2019-SFR1,2019-02-14,RMBS,PROG-2019-SFR1,USOA,PROG,G,USD,34.735,3.69,-,NR,-,-,-,NR,-,-,-,Fixed,Swaps,-,-,550,5.31%,5.767%,98.47114,-,SFR
DRMT-2019-1,2019-02-14,RMBS,DRMT-2019-1,USOA,DRMT,B1,USD,17.962,4.10,-,-,BB,-,-,-,BB+,-,-,Fixed,Swaps,265,275,265,5.25%,5.213%,99.99950,-,Performing
DRMT-2019-1,2019-02-14,RMBS,DRMT-2019-1,USOA,DRMT,B2,USD,16.581,4.10,-,-,B-,-,-,-,B,-,-,-,-,-,-,-,6.04%,6.000%,99.99972,-,Performing
GFMT-2019-1,2019-02-14,RMBS,GFMT-2019-1,USOA,GFMT,A42,USD,51.000,2.23,-,-,AAA,-,-,AAA,-,-,-,Fixed,Swaps,-,-,95,4.00%,3.575%,100.68415,-,Performing
PROG-2019-SFR1,2019-02-14,RMBS,PROG-2019-SFR1,USOA,PROG,E,USD,88.078,5.05,-,NR,-,-,-,BBB-,-,-,-,Fixed,Swaps,-,-,190,4.47%,4.464%,99.99605,-,SFR
RMLT-2019-1,2019-02-14,RMBS,RMLT-2019-1,USOA,RMLT,B2,USD,8.403,4.10,-,-,B,-,-,-,B+,-,-,Fixed,Swaps,-,-,-,-,-,-,-,Performing
PROG-2019-SFR1,2019-02-14,RMBS,PROG-2019-SFR1,USOA,PROG,C,USD,27.291,5.05,-,A2,-,-,-,AA-,-,-,-,Fixed,Swaps,-,-,125,3.82%,3.814%,99.99558,-,SFR
PROG-2019-SFR1,2019-02-14,RMBS,PROG-2019-SFR1,USOA,PROG,D,USD,21.089,5.05,-,Baa2,-,-,-,A,-,-,-,Fixed,Swaps,-,-,160,4.17%,4.164%,99.99568,-,SFR
PROG-2019-SFR1,2019-02-14,RMBS,PROG-2019-SFR1,USOA,PROG,H,USD,36.400,5.05,-,NR,-,-,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,SFR
PROG-2019-SFR1,2019-02-14,RMBS,PROG-2019-SFR1,USOA,PROG,A,USD,174.916,5.05,-,Aaa,-,-,-,AAA,-,-,-,Fixed,Swaps,-,-,85,3.42%,3.414%,99.99663,-,SFR
PROG-2019-SFR1,2019-02-14,RMBS,PROG-2019-SFR1,USOA,PROG,B,USD,35.975,5.05,-,Aa2,-,-,-,AA+,-,-,-,Fixed,Swaps,-,-,115,3.72%,3.714%,99.99787,-,SFR
BOMFT-2019-RN1,2019-02-15,RMBS,BOMFT-2019-RN1,USOA,BOMFT,A1,USD,107.000,1.71,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.09%,4.125%,100.00000,-,NonPerforming
TPMT-2019-HY1,2019-02-15,RMBS,TPMT-2019-HY1,USOA,TPMT,A1,USD,518.291,2.49,-,Aaa,-,-,AAA,-,-,16.00%,-,Floating,1mL,-,-,100,1mL+100,-,99.88213,-,Performing
NRZT-2019-RPL1,2019-02-15,RMBS,NRZT-2019-RPL1,USOA,NRZT,A1,USD,323.169,2.52,-,-,-,-,-,-,-,30.00%,-,-,-,-,-,-,4.33%,-,99.99998,-,Performing
NRZT-2019-RPL1,2019-02-15,RMBS,NRZT-2019-RPL1,USOA,NRZT,A2,USD,55.400,3.01,-,-,-,-,-,-,-,18.00%,-,-,-,-,-,-,6.07%,-,99.99998,-,Performing
JPMMT-2019-LTV1,2019-02-20,RMBS,JPMMT-2019-LTV1,USOA,JPMMT,A15,USD,29.311,4.59,-,Aa1,-,-,AAA,-,-,-,-,-,-,-,-,-,4.00%,-,99.42188,15CPR,PassThroughPrimeJumbo
JPMMT-2019-LTV1,2019-02-20,RMBS,JPMMT-2019-LTV1,USOA,JPMMT,A11,USD,70.332,4.59,-,Aaa,-,-,AAA,-,-,-,-,Floating,1mL,-,-,105,1ML+105,-,99.81951,15CPR,PassThroughPrimeJumbo
JPMMT-2019-LTV1,2019-02-20,RMBS,JPMMT-2019-LTV1,USOA,JPMMT,A7,USD,5.000,8.90,-,Aaa,-,-,AAA,-,-,-,-,Fixed,Swaps,-,-,146,4.00%,4.091%,99.34278,15CPR,PassThroughPrimeJumbo
JPMMT-2019-LTV1,2019-02-20,RMBS,JPMMT-2019-LTV1,USOA,JPMMT,A6,USD,8.308,2.00,-,Aaa,-,-,AAA,-,-,-,-,Fixed,Swaps,-,-,75,4.00%,3.349%,101.04077,15CPR,PassThroughPrimeJumbo
JPMMT-2019-LTV1,2019-02-20,RMBS,JPMMT-2019-LTV1,USOA,JPMMT,A5,USD,12.977,10.67,-,Aaa,-,-,AAA,-,-,-,-,Fixed,Swaps,-,-,150,4.00%,4.181%,98.52816,15CPR,PassThroughPrimeJumbo
JPMMT-2019-LTV1,2019-02-20,RMBS,JPMMT-2019-LTV1,USOA,JPMMT,A4,USD,38.933,2.57,-,Aaa,-,-,AAA,-,-,-,-,-,-,-,-,-,4.00%,-,100.98438,15CPR,PassThroughPrimeJumbo
JPMMT-2019-LTV1,2019-02-20,RMBS,JPMMT-2019-LTV1,USOA,JPMMT,A3,USD,157.500,4.59,-,Aaa,-,-,AAA,-,-,-,-,-,-,-,-,-,4.00%,-,100.35938,15CPR,PassThroughPrimeJumbo
SEMT-2019-CH1,2019-02-21,RMBS,SEMT-2019-CH1,USOA,SEMT,A1,USD,216.215,3.47,-,Aaa,-,-,-,AAA,-,15.00%,-,Fixed,Swaps,125a,125a,125,4.50%,-,101.89757,20,PassThroughPrimeJumbo
SEMT-2019-CH1,2019-02-21,RMBS,SEMT-2019-CH1,USOA,SEMT,A10,USD,58.500,2.18,-,Aaa,-,-,-,AAA,-,15.00%,-,Fixed,Swaps,90a,90a,90,4.50%,-,101.79542,20,PassThroughPrimeJumbo
SEMT-2019-CH1,2019-02-21,RMBS,SEMT-2019-CH1,USOA,SEMT,A19,USD,17.030,3.47,-,Aa1,-,-,-,AAA,-,10.00%,-,Fixed,Swaps,135a,135a,135,4.50%,-,101.58857,20,PassThroughPrimeJumbo
SEMT-2019-CH1,2019-02-21,RMBS,SEMT-2019-CH1,USOA,SEMT,A13,USD,14.625,8.62,-,Aaa,-,-,-,AAA,-,15.00%,-,Fixed,Swaps,140,145,140,4.50%,-,103.07073,20,PassThroughPrimeJumbo
VOLT-2019-NPL2,2019-02-21,RMBS,VOLT-2019-NPL2,USOA,VOLT,A-1,USD,175.000,0.73,-,-,-,-,-,-,-,29.29%,-,-,-,-,-,-,3.97%,4.000%,100.00000,-,NonPerforming
VOLT-2019-NPL2,2019-02-21,RMBS,VOLT-2019-NPL2,USOA,VOLT,A-2,USD,30.000,2.23,-,-,-,-,-,-,-,17.17%,-,-,-,-,-,-,6.29%,6.375%,100.00000,-,NonPerforming
VERUS-2019-1,2019-02-22,RMBS,VERUS-2019-1,USOA,VERUS,A2,USD,42.834,2.12,-,-,AA,-,-,-,AA+,24.70%,-,Fixed,Swaps,-,-,125,3.94%,3.838%,99.99868,-,Performing
VERUS-2019-1,2019-02-22,RMBS,VERUS-2019-1,USOA,VERUS,A1,USD,457.227,2.12,-,-,AAA,-,-,-,AAA,31.15%,-,Fixed,Swaps,-,-,115,3.84%,3.738%,99.99874,-,Performing
ARRW-2019-1,2019-02-22,RMBS,ARRW-2019-1,USOA,ARRW,A3,USD,19.423,3.01,-,-,A,-,-,A+,-,-,-,Fixed,Swaps,160,165,160,4.21%,4.151%,99.99840,15-25%,PassThroughPrimeJumbo
VERUS-2019-1,2019-02-22,RMBS,VERUS-2019-1,USOA,VERUS,A3,USD,74.378,2.12,-,-,A,-,-,-,A+,13.50%,-,Fixed,Swaps,-,-,135,4.04%,3.938%,99.99868,-,Performing
VERUS-2019-1,2019-02-22,RMBS,VERUS-2019-1,USOA,VERUS,B1,USD,26.232,4.08,-,-,BB-,-,-,-,BB,3.60%,-,Fixed,Swaps,-,-,275,5.31%,5.272%,99.99779,-,Performing
VERUS-2019-1,2019-02-22,RMBS,VERUS-2019-1,USOA,VERUS,M1,USD,39.514,4.08,-,-,BBB-,-,-,-,BBB+,7.55%,-,Fixed,Swaps,-,-,190,4.46%,4.422%,99.99780,-,Performing
ARRW-2019-1,2019-02-22,RMBS,ARRW-2019-1,USOA,ARRW,A2,USD,14.709,3.01,-,-,AA,-,-,AA+,-,-,-,Fixed,Swaps,145a,145a,145,4.06%,4.001%,99.99870,15-25%,PassThroughPrimeJumbo
ARRW-2019-1,2019-02-22,RMBS,ARRW-2019-1,USOA,ARRW,A1,USD,237.068,3.01,-,-,AAA,-,-,AAA,-,-,-,Fixed,Swaps,120,125,120,3.81%,3.751%,99.99872,15-25%,PassThroughPrimeJumbo
VERUS-2019-1,2019-02-22,RMBS,VERUS-2019-1,USOA,VERUS,B2,USD,5.312,4.08,-,-,B+,-,-,-,BB-,2.80%,-,-,-,-,-,-,-,-,-,-,Performing
ARRW-2019-1,2019-02-22,RMBS,ARRW-2019-1,USOA,ARRW,M1,USD,2.552,5.90,-,-,BBB,-,-,BBB+,-,-,-,Fixed,Swaps,240,250,250,5.06%,5.054%,99.99874,15-25%,PassThroughPrimeJumbo
VCAT-2019-NPL1,2019-03-05,RMBS,VCAT-2019-NPL1,USOA,VCAT,A-1,USD,110.000,1.41,-,-,-,-,-,-,-,40.77%,-,-,-,-,-,-,4.36%,4.400%,100.00000,-,NonPerforming
CAS-2019-R02,2019-03-05,RMBS,CAS-2019-R02,USOA,CAS,1B-1,USD,187.956,9.95,-,-,NR,-,-,-,NR,0.50%,-,Floating,1mL,420A,420A,415,-,-,100.00000,-,CRT
CAS-2019-R02,2019-03-05,RMBS,CAS-2019-R02,USOA,CAS,1M-2,USD,613.989,5.83,-,-,B+,-,-,-,BBB-,1.25%,-,Floating,1mL,235A,235A,230,-,-,100.00000,-,CRT
CAS-2019-R02,2019-03-05,RMBS,CAS-2019-R02,USOA,CAS,1M-1,USD,200.486,1.47,-,-,BBB+,-,-,-,A,3.70%,-,Floating,1mL,85A,85A,85,-,-,100.00000,-,CRT
LHOME-2019-,2019-03-05,RMBS,LHOME-2019-,USOA,LHOME,M,USD,10.947,2.62,-,-,-,-,-,-,-,5.00%,-,-,-,-,-,-,6.90%,7.000%,99.99790,-,Performing
LHOME-2019-,2019-03-05,RMBS,LHOME-2019-,USOA,LHOME,A2,USD,21.894,2.35,-,-,-,-,-,-,-,10.00%,-,-,-,-,-,-,4.95%,5.000%,99.99866,-,Performing
LHOME-2019-,2019-03-05,RMBS,LHOME-2019-,USOA,LHOME,A1,USD,175.146,2.35,-,-,-,-,-,-,-,20.00%,-,-,-,-,-,-,4.58%,4.625%,99.99783,-,Performing
BMIR-2019-1,2019-03-06,RMBS,BMIR-2019-1,USOA,BMIR,M-1B,USD,106.995,1.74,-,-,-,-,-,-,BBB-,5.30%,-,Floating,1mL,-,-,175,1mL+175,-,100.00000,-,CRT
BMIR-2019-1,2019-03-06,RMBS,BMIR-2019-1,USOA,BMIR,B-1,USD,14.861,3.36,-,-,-,-,-,-,B+,3.50%,-,Floating,1mL,-,-,400,1mL+400,-,100.00000,-,CRT
BMIR-2019-1,2019-03-06,RMBS,BMIR-2019-1,USOA,BMIR,M-2,USD,92.134,2.85,-,-,-,-,-,-,BB-,3.75%,-,Floating,1mL,-,-,270,1mL+270,-,100.00000,-,CRT
BMIR-2019-1,2019-03-06,RMBS,BMIR-2019-1,USOA,BMIR,M-1A,USD,127.800,0.70,-,-,-,-,-,-,A-,7.10%,-,Floating,1mL,-,-,130,1mL+130,-,100.00000,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,HA,USD,44.387,4.56,-,-,-,NR,NR,-,-,-,-,-,-,-,-,83,3.00%,3.265%,98.80159,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,HB,USD,14.795,16.32,-,-,-,NR,NR,-,-,-,-,-,-,-,-,105,3.00%,3.809%,90.42057,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,M,USD,78.630,8.76,-,-,-,B-,B(L),-,-,-,-,Fixed,Swaps,-,-,350,4.75%,6.115%,90.99438,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,MT,USD,385.000,7.86,-,-,-,NR,NR,-,-,-,-,-,-,-,-,36,3.50%,3.598%,99.31250,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,MA,USD,904.336,4.80,-,-,-,NR,NR,-,-,-,-,-,-,-,-,90,3.50%,3.335%,100.57398,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,MB,USD,61.094,17.04,-,-,-,NR,NR,-,-,-,-,-,-,-,-,105,3.50%,3.823%,96.13459,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,MV,USD,120.175,9.39,-,-,-,NR,NR,-,-,-,-,-,-,-,-,95,3.50%,3.564%,99.47264,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,MZ,USD,120.175,18.15,-,-,-,NR,NR,-,-,-,-,-,-,-,-,115,3.50%,3.945%,92.76872,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,M55D,USD,157.879,4.44,-,-,-,NR,NR,-,-,-,-,-,-,-,-,90,4.00%,3.335%,102.42264,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,HT,USD,95.000,7.50,-,-,-,NR,NR,-,-,-,-,-,-,-,-,46,3.00%,3.523%,96.75000,-,CRT
SCRT-2019-1,2019-03-07,RMBS,SCRT-2019-1,USOA,SCRT,BXS,USD,115.323,22.87,-,-,-,NR,NR,-,-,-,-,-,-,-,-,-,-,-,35.55201,-,CRT
NRZT-2019-NQM2,2019-03-13,RMBS,NRZT-2019-NQM2,USOA,NRZT,M-1,USD,13.609,5.18,-,-,-,BBB,-,-,BBB+,-,-,Fixed,Swaps,-,-,175,4.27%,4.243%,99.99996,-,Performing
NRZT-2019-NQM2,2019-03-13,RMBS,NRZT-2019-NQM2,USOA,NRZT,B-1,USD,11.316,5.18,-,-,-,BB,-,-,BB,-,-,Fixed,Swaps,-,-,270,5.21%,5.193%,99.99997,-,Performing
NRZT-2019-NQM2,2019-03-13,RMBS,NRZT-2019-NQM2,USOA,NRZT,B-2,USD,6.575,5.18,-,-,-,B,-,-,B,-,-,Fixed,YLD,-,-,-,5.68%,6.000%,98.54618,-,Performing
NRZT-2019-NQM2,2019-03-13,RMBS,NRZT-2019-NQM2,USOA,NRZT,A-2,USD,27.219,2.74,-,-,-,AA,-,-,AA+,-,-,Fixed,Swaps,-,-,110,3.70%,3.632%,99.99999,-,Performing
NRZT-2019-NQM2,2019-03-13,RMBS,NRZT-2019-NQM2,USOA,NRZT,A-1,USD,213.924,2.74,-,-,-,AAA,-,-,AAA,-,-,Fixed,Swaps,-,-,100,3.60%,3.532%,99.99998,-,Performing
TRK-2019-1,2019-03-13,RMBS,TRK-2019-1,USOA,TRK,A-2,USD,25.000,2.66,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.95%,5.000%,99.99983,-,Performing
TRK-2019-1,2019-03-13,RMBS,TRK-2019-1,USOA,TRK,A-1,USD,200.000,2.33,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.46%,4.500%,99.99988,-,Performing
NRZT-2019-NQM2,2019-03-13,RMBS,NRZT-2019-NQM2,USOA,NRZT,A-3,USD,27.524,2.74,-,-,-,A,-,-,A,-,-,Fixed,Swaps,-,-,115,3.75%,3.682%,99.99999,-,Performing
BHLD-2019-1,2019-03-14,RMBS,BHLD-2019-1,USOA,BHLD,A-3,USD,37.947,2.11,-,-,A-,-,-,-,A,8.70%,-,Fixed,Swaps,125a,125a,125,3.92%,3.819%,99.99935,-,Performing
BHLD-2019-1,2019-03-14,RMBS,BHLD-2019-1,USOA,BHLD,A-1,USD,192.927,2.11,-,-,AAA,-,-,-,AAA,28.05%,-,Fixed,Swaps,100a,100a,95,3.61%,3.519%,99.99961,-,Performing
BHLD-2019-1,2019-03-14,RMBS,BHLD-2019-1,USOA,BHLD,A-2,USD,13.968,2.11,-,-,AA+,-,-,-,AAA,22.85%,-,Fixed,Swaps,115a,115a,115,3.82%,3.719%,99.99937,-,Performing
VOLT-2019-NPL3,2019-03-18,RMBS,VOLT-2019-NPL3,USOA,VOLT,A-2,USD,50.000,2.29,-,-,-,-,-,-,-,25.55%,-,Fixed,-,-,-,-,6.17%,6.250%,100.00000,-,NonPerforming
VOLT-2019-NPL3,2019-03-18,RMBS,VOLT-2019-NPL3,USOA,VOLT,A-1,USD,350.000,1.15,-,-,-,-,-,-,-,34.85%,-,Fixed,-,-,-,-,3.97%,4.000%,100.00000,-,NonPerforming
STACR-2019-DNA2,2019-03-19,RMBS,STACR-2019-DNA2,USOA,STACR,B-2,USD,73.000,10.00,-,-,NR,NR,-,-,-,0.10%,-,Floating,1mL,1075a,1075a,1050,1mL+1050,-,100.00000,-,CRT
STACR-2019-DNA2,2019-03-19,RMBS,STACR-2019-DNA2,USOA,STACR,B-1,USD,73.000,10.00,-,-,B-,NR,-,-,-,0.60%,-,Floating,1mL,440a,440a,435,1mL+435,-,100.00000,-,CRT
STACR-2019-DNA2,2019-03-19,RMBS,STACR-2019-DNA2,USOA,STACR,M-2,USD,352.000,5.72,-,-,B+,B,-,-,-,1.10%,-,Floating,1mL,240a,240a,245,1mL+245,-,100.00000,-,CRT
STACR-2019-DNA2,2019-03-19,RMBS,STACR-2019-DNA2,USOA,STACR,M-1,USD,110.000,1.23,-,-,A-,BBB,-,-,-,3.50%,-,Floating,1mL,85a,85a,80,1mL+80,-,100.00000,-,CRT
AOMT-2019-2,2019-03-19,RMBS,AOMT-2019-2,USOA,AOMT,B-2,USD,23.595,4.08,-,-,-,B,B(H),-,-,-,-,Fixed,YLD,6%a,6%a,-,-,6.250%,-,-,Performing
AOMT-2019-2,2019-03-19,RMBS,AOMT-2019-2,USOA,AOMT,B-1,USD,21.113,4.08,-,-,-,BB,BB(H),-,-,-,-,Fixed,Swaps,260,265,250,-,4.977%,-,-,Performing
AOMT-2019-2,2019-03-19,RMBS,AOMT-2019-2,USOA,AOMT,M-1,USD,43.155,4.08,-,-,-,BBB-,BBB,-,-,-,-,Fixed,Swaps,165,170,155,-,4.027%,-,-,Performing
AOMT-2019-2,2019-03-19,RMBS,AOMT-2019-2,USOA,AOMT,A-3,USD,49.055,1.97,-,-,-,A,A,-,-,-,-,Fixed,EDSF,120a,120a,115,-,3.725%,-,-,Performing
AOMT-2019-2,2019-03-19,RMBS,AOMT-2019-2,USOA,AOMT,A-2,USD,56.196,1.97,-,-,-,AA,AA,-,-,-,-,Fixed,EDSF,110,115,110,-,3.675%,-,-,Performing
AOMT-2019-2,2019-03-19,RMBS,AOMT-2019-2,USOA,AOMT,A-1,USD,393.058,1.97,-,-,-,AAA,AAA,-,-,-,-,Fixed,EDSF,100a,100a,95,-,3.525%,-,-,Performing
STAR-2019-IMC1,2019-03-22,RMBS,STAR-2019-IMC1,USOA,STAR,M-1,USD,16.670,4.08,-,-,BBB,-,-,BBB,-,-,-,Fixed,Swaps,185a,185a,175,4.09%,4.056%,99.99704,25%,PassThroughPrimeJumbo
BOMFT-2019-RN2,2019-03-22,RMBS,BOMFT-2019-RN2,USOA,BOMFT,A-2,USD,35.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Retained,-,NonPerforming
VERUS-2019-INV1,2019-03-22,RMBS,VERUS-2019-INV1,USOA,VERUS,B-2,USD,10.574,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Retained,-,Performing
VERUS-2019-INV1,2019-03-22,RMBS,VERUS-2019-INV1,USOA,VERUS,B-1,USD,18.367,2.99,-,-,BB-,-,-,-,BB,-,-,Fixed,Swaps,275a,275a,260,4.99%,4.921%,99.99981,-,Performing
VERUS-2019-INV1,2019-03-22,RMBS,VERUS-2019-INV1,USOA,VERUS,M-1,USD,25.416,2.99,-,-,BBB-,-,-,-,BBB+,-,-,Fixed,Swaps,180,185,165,4.03%,3.971%,100.00000,-,Performing
VERUS-2019-INV1,2019-03-22,RMBS,VERUS-2019-INV1,USOA,VERUS,A-3,USD,41.556,2.01,-,-,A,-,-,-,A,-,-,Fixed,Swaps,115a,115a,115,3.66%,3.557%,99.99983,-,Performing
VERUS-2019-INV1,2019-03-22,RMBS,VERUS-2019-INV1,USOA,VERUS,A-2,USD,28.942,2.01,-,-,AA,-,-,-,AA+,-,-,Fixed,Swaps,100,105,100,3.50%,3.407%,99.99876,-,Performing
VERUS-2019-INV1,2019-03-22,RMBS,VERUS-2019-INV1,USOA,VERUS,A-1,USD,237.093,2.01,-,-,AAA,-,-,-,AAA,-,-,Fixed,Swaps,90,95,90,3.40%,3.307%,99.99936,-,Performing
STAR-2019-IMC1,2019-03-22,RMBS,STAR-2019-IMC1,USOA,STAR,B-1,USD,12.418,4.08,-,-,BB,-,-,BB,-,-,-,Fixed,Swaps,270a,270a,270,5.05%,5.006%,99.99709,25%,PassThroughPrimeJumbo
STAR-2019-IMC1,2019-03-22,RMBS,STAR-2019-IMC1,USOA,STAR,A-3,USD,34.361,2.14,-,-,A,-,-,A,-,-,-,Fixed,Swaps,120a,120a,125,3.75%,3.658%,99.99993,25%,PassThroughPrimeJumbo
JPMMT-2019-2,2019-03-22,RMBS,JPMMT-2019-2,USOA,JPMMT,A5,USD,31.000,11.46,-,Aaa,-,-,AAA,-,-,12.01%,-,Fixed,Swaps,-,-,140,4.00%,3.873%,101.16307,15,PassThroughPrimeJumbo
JPMMT-2019-2,2019-03-22,RMBS,JPMMT-2019-2,USOA,JPMMT,A15,USD,26.283,4.96,-,Aa2,-,-,AAA,-,-,6.00%,-,-,-,-,-,-,4.00%,-,100.62500,15,PassThroughPrimeJumbo
JPMMT-2019-2,2019-03-22,RMBS,JPMMT-2019-2,USOA,JPMMT,A3,USD,140.000,4.96,-,Aaa,-,-,AAA,-,-,12.01%,-,-,-,-,-,-,4.00%,-,101.25000,15,PassThroughPrimeJumbo
JPMMT-2019-2,2019-03-22,RMBS,JPMMT-2019-2,USOA,JPMMT,A4,USD,93.000,2.79,-,Aaa,-,-,AAA,-,-,12.01%,-,-,-,-,-,-,4.00%,-,101.40625,15,PassThroughPrimeJumbo
BOMFT-2019-RN2,2019-03-22,RMBS,BOMFT-2019-RN2,USOA,BOMFT,A-1,USD,180.000,1.53,-,-,-,-,-,-,-,4.00%,-,-,-,-,-,-,3.97%,4.000%,100.00000,-,NonPerforming
JPMMT-2019-2,2019-03-22,RMBS,JPMMT-2019-2,USOA,JPMMT,A6,USD,30.443,2.00,-,Aaa,-,-,AAA,-,-,12.01%,-,Fixed,Swaps,-,-,70,4.00%,3.108%,101.47795,15,PassThroughPrimeJumbo
JPMMT-2019-2,2019-03-22,RMBS,JPMMT-2019-2,USOA,JPMMT,A7,USD,21.257,9.19,-,Aaa,-,-,AAA,-,-,12.01%,-,Fixed,Swaps,-,-,138,4.00%,3.783%,101.59229,15,PassThroughPrimeJumbo
STAR-2019-IMC1,2019-03-22,RMBS,STAR-2019-IMC1,USOA,STAR,A-2,USD,22.114,2.14,-,-,AA,-,-,AA,-,-,-,Fixed,Swaps,110a,110a,115,3.65%,3.558%,99.99809,25%,PassThroughPrimeJumbo
STAR-2019-IMC1,2019-03-22,RMBS,STAR-2019-IMC1,USOA,STAR,A-1,USD,241.039,2.14,-,-,AAA,-,-,AAA,-,-,-,Fixed,Swaps,100a,100a,97,3.47%,3.378%,99.99964,25%,PassThroughPrimeJumbo
JPMMT-2019-2,2019-03-22,RMBS,JPMMT-2019-2,USOA,JPMMT,A11,USD,69.300,4.96,-,Aaa,-,-,AAA,-,-,12.01%,-,Floating,1mL,-,-,-,1mL+95,-,99.57234,15,PassThroughPrimeJumbo
GSMBS-2019-PJ1,2019-03-27,RMBS,GSMBS-2019-PJ1,USOA,GSMBS,A8,USD,29.500,10.93,-,Aaa,-,-,AAA,-,-,-,-,-,-,-,-,-,-,3.825%,101.53384,-,PassThroughPrimeJumbo
GSMBS-2019-PJ1,2019-03-27,RMBS,GSMBS-2019-PJ1,USOA,GSMBS,A4,USD,18.564,4.79,-,Aa1,-,-,AAA,-,-,-,-,-,-,-,-,-,-,3.867%,100.40625,-,PassThroughPrimeJumbo
GSMBS-2019-PJ1,2019-03-27,RMBS,GSMBS-2019-PJ1,USOA,GSMBS,A6,USD,88.500,2.74,-,Aaa,-,-,AAA,-,-,-,-,-,-,-,-,-,-,3.396%,101.34375,-,PassThroughPrimeJumbo
COLT-2019-2,2019-03-27,RMBS,COLT-2019-2,USOA,COLT,A-3,USD,32.342,2.17,-,-,-,A,-,-,AA-,-,-,-,-,115a,115a,115,3.54%,3.451%,99.99944,-,Performing
COLT-2019-2,2019-03-27,RMBS,COLT-2019-2,USOA,COLT,A-2,USD,30.464,2.17,-,-,-,AA,-,-,AAA,-,-,-,-,105a,105a,105,3.44%,3.351%,99.99961,-,Performing
COLT-2019-2,2019-03-27,RMBS,COLT-2019-2,USOA,COLT,A-1,USD,314.447,2.17,-,-,-,AAA,-,-,AAA,-,-,-,-,95a,95a,95,3.34%,3.251%,99.99984,-,Performing
GSMBS-2019-PJ1,2019-03-27,RMBS,GSMBS-2019-PJ1,USOA,GSMBS,A1,USD,78.011,4.79,-,Aaa,-,-,AAA,-,-,-,-,-,-,-,-,-,-,3.683%,101.15625,-,PassThroughPrimeJumbo
HOF-2019-1,2019-03-29,RMBS,HOF-2019-1,USOA,HOF,A-1,USD,348.537,2.58,-,-,AAA,-,AAA,-,-,-,-,Fixed,Swaps,100a,100a,105,3.45%,3.383%,99.99865,-,Performing
HOF-2019-1,2019-03-29,RMBS,HOF-2019-1,USOA,HOF,A-2,USD,35.603,2.58,-,-,AA,-,AA,-,-,-,-,Fixed,Swaps,110a,110a,115,3.56%,3.483%,99.99967,-,Performing
HOF-2019-1,2019-03-29,RMBS,HOF-2019-1,USOA,HOF,A-3,USD,61.302,2.58,-,-,A,-,A,-,-,-,-,Fixed,Swaps,120a,120a,120,3.61%,3.533%,99.99786,-,Performing
HOF-2019-1,2019-03-29,RMBS,HOF-2019-1,USOA,HOF,B-1,USD,24.361,5.14,-,-,BB,-,BB,-,-,-,-,Fixed,Swaps,260a,260a,250,4.80%,4.777%,99.99797,-,Performing
HOF-2019-1,2019-03-29,RMBS,HOF-2019-1,USOA,HOF,M-1,USD,32.391,5.14,-,-,BBB,-,BBB,-,-,-,-,Fixed,Swaps,165,175,165,3.95%,3.927%,99.99573,-,Performing
CAFL-2019-1,2019-04-03,RMBS,CAFL-2019-1,USOA,CAFL,C,USD,23.388,9.76,-,-,-,NR,-,A-,A,-,-,Fixed,Swaps,190a,190a,175,4.23%,4.243%,99.99585,-,SFR
