,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,Market_Type
FREMF-2014-K41,2014-09-12,CMBS,FREMF-2014-K41,USOA,FREMF,X-1,USD,"1,138.650",8.99,-,-,-,-,-,-,-,-,-,Variable,Tsy,-,-,160,-,-,Int.,Agency
FREMF-2014-K41,2014-09-12,CMBS,FREMF-2014-K41,USOA,FREMF,A2,USD,962.430,9.79,-,-,-,AAA,-,-,-,-,-,-,-,-,-,45,-,-,-,Agency
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,X-D,USD,53.720,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,X-C,USD,21.490,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,X-B,USD,83.260,-,-,A3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,X-A,USD,800.390,-,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,A3,USD,22.590,6.78,-,Aaa,-,-,-,-,-,30.00%,-,Fixed,Swaps,-,-,87,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,G,USD,39.090,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,F,USD,14.630,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,E,USD,21.490,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,D,USD,73.860,9.94,-,-,-,-,-,-,-,7.00%,-,Fixed,Swaps,-,-,355,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,C,USD,41.630,9.94,-,A3,-,-,-,-,-,13.90%,-,Fixed,Swaps,-,-,195,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,B,USD,83.260,9.94,-,Aa3,-,-,-,-,-,17.80%,-,Fixed,Swaps,-,-,150,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,A-AB,USD,80.160,7.36,-,Aaa,-,-,-,-,-,30.00%,-,Fixed,Swaps,-,-,79,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,A5,USD,282.230,9.86,-,Aaa,-,-,-,-,-,30.00%,-,Fixed,Swaps,-,-,87,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,A4,USD,270.000,9.83,-,Aaa,-,-,-,-,-,30.00%,-,Fixed,Swaps,-,-,85,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,PEZ,USD,173.240,-,-,A1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,A-S,USD,48.350,9.86,-,Aaa,-,-,-,-,-,25.50%,-,Fixed,Swaps,-,-,110,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,A1,USD,43.290,2.63,-,Aaa,-,-,-,-,-,30.00%,-,Fixed,Swaps,-,-,42,-,-,-,Conduit
GSMS-2014-GC24,2014-09-15,CMBS,GSMS-2014-GC24,USOA,GSMS,A2,USD,53.780,4.86,-,Aaa,-,-,-,-,-,30.00%,-,Fixed,Swaps,-,-,54,-,-,-,Conduit
MSC-2014-150E,2014-09-16,CMBS,MSC-2014-150E,USOA,MSC,F,USD,50.400,9.94,-,-,BB-,-,-,-,BB-,6.60%,55.0%,Fixed,Swaps,-,-,280,4.30%,-,-,LLSASB
MSC-2014-150E,2014-09-16,CMBS,MSC-2014-150E,USOA,MSC,G,USD,34.500,9.94,-,-,B,-,-,-,B,-,58.0%,-,-,-,-,-,4.30%,-,-,LLSASB
MSC-2014-150E,2014-09-16,CMBS,MSC-2014-150E,USOA,MSC,E,USD,25.000,9.94,-,-,BB+,-,-,-,BB+,16.20%,49.0%,Fixed,Swaps,-,-,235,4.30%,-,-,LLSASB
MSC-2014-150E,2014-09-16,CMBS,MSC-2014-150E,USOA,MSC,D,USD,55.700,9.94,-,-,BBB-,-,-,-,BBB,20.90%,46.0%,Fixed,Swaps,-,-,160,4.30%,-,-,LLSASB
MSC-2014-150E,2014-09-16,CMBS,MSC-2014-150E,USOA,MSC,C,USD,45.400,9.94,-,-,A-,-,-,-,A-,31.50%,40.0%,Fixed,Swaps,-,-,130,4.30%,-,-,LLSASB
MSC-2014-150E,2014-09-16,CMBS,MSC-2014-150E,USOA,MSC,A-S,USD,39.000,9.94,-,-,AA,-,-,-,AAA,44.00%,33.0%,Fixed,Swaps,-,-,95,4.01%,-,-,LLSASB
MSC-2014-150E,2014-09-16,CMBS,MSC-2014-150E,USOA,MSC,A,USD,255.000,9.94,-,-,AAA,-,-,-,AAA,51.40%,28.0%,Fixed,Swaps,-,-,85,3.91%,-,-,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,X-EXT,USD,516.700,-,-,-,BBB-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,X-CP,USD,516.700,-,-,-,BBB-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,RVW2,USD,1.600,-,-,-,BB-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,RVW1,USD,1.900,-,-,-,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,RPD,USD,6.200,-,-,-,BB-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,RH,USD,29.300,-,-,-,BB-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,OVL,USD,1.250,-,-,-,BB+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LLSASB
MSC-2014-150E,2014-09-16,CMBS,MSC-2014-150E,USOA,MSC,B,USD,20.000,9.94,-,-,AA-,-,-,-,AA+,40.20%,35.0%,Fixed,Swaps,-,-,120,4.26%,-,-,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,FH1,USD,26.400,-,-,-,BB-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LLSASB
MSC-2014-150E,2014-09-16,CMBS,MSC-2014-150E,USOA,MSC,X-B,USD,20.000,9.44,-,-,AA-,-,-,-,AAA,-,-,-,-,-,-,-,0.03%,-,Int.,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,A,USD,300.500,1.60,-,-,AAA,-,-,-,-,41.84%,-,Floating,1mL,-,-,98,-,-,-,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,B,USD,76.400,1.71,-,-,AA-,-,-,-,-,27.10%,-,Floating,1mL,-,-,135,-,-,-,LLSASB
JPMCC-2014-FL5,2014-09-16,CMBS,JPMCC-2014-FL5,USOA,JPMCC,BRS1,USD,16.800,-,-,-,BB-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LLSASB
