Unnamed: 0,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,Market_Type,ReinvestmentPeriod
ICG-2016-1,2016-07-26,CLOS,ICG-2016-1,USOA,ICG,Equity,USD,37.750,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
ICG-2016-1,2016-07-26,CLOS,ICG-2016-1,USOA,ICG,D,USD,17.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,855,-,-,BS,-
ICG-2016-1,2016-07-26,CLOS,ICG-2016-1,USOA,ICG,C,USD,26.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,480,-,-,BS,-
ICG-2016-1,2016-07-26,CLOS,ICG-2016-1,USOA,ICG,B,USD,18.000,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,300,-,-,BS,-
ICG-2016-1,2016-07-26,CLOS,ICG-2016-1,USOA,ICG,A-2,USD,51.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,220,-,-,BS,-
ICG-2016-1,2016-07-26,CLOS,ICG-2016-1,USOA,ICG,A-1,USD,256.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,160,-,-,BS,-
BABSN-2016-II,2016-07-29,CLOS,BABSN-2016-II,USOA,BABSN,A,USD,252.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,145,-,-,,
BABSN-2016-II,2016-07-29,CLOS,BABSN-2016-II,USOA,BABSN,C,USD,22.500,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,260,-,-,,
BABSN-2016-II,2016-07-29,CLOS,BABSN-2016-II,USOA,BABSN,D,USD,23.500,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,420,-,-,,
BABSN-2016-II,2016-07-29,CLOS,BABSN-2016-II,USOA,BABSN,B,USD,48.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,190,-,-,,
BABSN-2016-II,2016-07-29,CLOS,BABSN-2016-II,USOA,BABSN,Equity,USD,40.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
BABSN-2016-II,2016-07-29,CLOS,BABSN-2016-II,USOA,BABSN,X,USD,2.500,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,100,-,-,,
BABSN-2016-II,2016-07-29,CLOS,BABSN-2016-II,USOA,BABSN,E,USD,22.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,775,-,-,,
OCT-XVII(R),2016-08-02,CLOS,OCT-XVII(R),USOA,OCT,A2R,USD,85.000,-,-,Aaa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
ATCLO-I(R),2016-08-04,CLOS,ATCLO-I(R),USOA,ATCLO,A-1LR,USD,191.000,3.78,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,122,-,-,BS,-
ATCLO-I(R),2016-08-04,CLOS,ATCLO-I(R),USOA,ATCLO,B-1LR,USD,15.000,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,390,-,-,BS,-
ATCLO-I(R),2016-08-04,CLOS,ATCLO-I(R),USOA,ATCLO,A2LR,USD,25.000,-,-,-,AA+,-,-,-,-,-,-,Floating,3mL,-,-,-,180,-,-,BS,-
ATCLO-I(R),2016-08-04,CLOS,ATCLO-I(R),USOA,ATCLO,A-3LR,USD,25.000,-,-,-,A+,-,-,-,-,-,-,Floating,3mL,-,-,-,250,-,-,BS,-
CANYC-2016-2,2016-08-08,CLOS,CANYC-2016-2,USOA,CANYC,Equity,USD,46.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
CANYC-2016-2,2016-08-08,CLOS,CANYC-2016-2,USOA,CANYC,E,USD,21.300,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,675,-,-,BS,-
CANYC-2016-2,2016-08-08,CLOS,CANYC-2016-2,USOA,CANYC,C,USD,20.700,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,260,-,-,BS,-
CANYC-2016-2,2016-08-08,CLOS,CANYC-2016-2,USOA,CANYC,B,USD,57.800,-,-,Aa2,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,200,-,-,BS,-
CANYC-2016-2,2016-08-08,CLOS,CANYC-2016-2,USOA,CANYC,A,USD,288.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,150,-,-,BS,-
CANYC-2016-2,2016-08-08,CLOS,CANYC-2016-2,USOA,CANYC,D,USD,26.200,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,380,-,-,BS,-
CGMS-2016-3,2016-08-09,CLOS,CGMS-2016-3,USOA,CGMS,A-1,USD,323.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,151,-,-,BS,-
CGMS-2016-3,2016-08-09,CLOS,CGMS-2016-3,USOA,CGMS,Equity,USD,44.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
CGMS-2016-3,2016-08-09,CLOS,CGMS-2016-3,USOA,CGMS,D,USD,20.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,750,-,-,BS,-
CGMS-2016-3,2016-08-09,CLOS,CGMS-2016-3,USOA,CGMS,C,USD,30.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,415,-,-,BS,-
CGMS-2016-3,2016-08-09,CLOS,CGMS-2016-3,USOA,CGMS,B,USD,25.000,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,250,-,-,BS,-
CGMS-2016-3,2016-08-09,CLOS,CGMS-2016-3,USOA,CGMS,A-2,USD,62.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,190,-,-,BS,-
KKR-15,2016-08-10,CLOS,KKR-15,USOA,KKR,B,USD,48.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,180,-,-,BS,-
KKR-15,2016-08-10,CLOS,KKR-15,USOA,KKR,D,USD,20.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,400,-,-,BS,-
KKR-15,2016-08-10,CLOS,KKR-15,USOA,KKR,C,USD,24.000,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,270,-,-,BS,-
KKR-15,2016-08-10,CLOS,KKR-15,USOA,KKR,Equity,USD,40.250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
KKR-15,2016-08-10,CLOS,KKR-15,USOA,KKR,A-1B,USD,0.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,151,-,-,BS,-
KKR-15,2016-08-10,CLOS,KKR-15,USOA,KKR,A-1A,USD,206.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,156,-,-,BS,-
KKR-15,2016-08-10,CLOS,KKR-15,USOA,KKR,X,USD,2.500,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,125,-,-,BS,-
KKR-15,2016-08-10,CLOS,KKR-15,USOA,KKR,E,USD,20.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,645,-,-,BS,-
KKR-15,2016-08-10,CLOS,KKR-15,USOA,KKR,A-1L,USD,50.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,151,-,-,BS,-
CERB-XV,2016-08-11,CLOS,CERB-XV,USOA,CERB,D,USD,23.600,-,-,-,-,-,-,-,-,-,-,Floating,3mL,-,-,-,550,-,-,MM,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,E,USD,25.500,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,672,-,-,BS,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,D-1,USD,15.000,-,-,Baa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,425,-,-,BS,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,C-F,USD,12.000,-,-,A2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.04%,-,-,BS,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,C-1,USD,22.500,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,290,-,-,BS,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,B,USD,58.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,205,-,-,BS,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,A-F,USD,30.000,-,-,Aaa,-,AAA,-,-,-,-,-,Fixed,-,-,-,-,0.03%,-,-,BS,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,A2B,USD,14.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,180,-,-,BS,-
CERB-XV,2016-08-11,CLOS,CERB-XV,USOA,CERB,Equity,USD,93.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MM,-
CERB-XV,2016-08-11,CLOS,CERB-XV,USOA,CERB,E,USD,12.500,-,-,-,-,-,-,-,-,-,-,Floating,3mL,-,-,-,720,-,-,MM,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,Equity,USD,42.450,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
CERB-XV,2016-08-11,CLOS,CERB-XV,USOA,CERB,C,USD,41.500,-,-,A3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,385,-,-,MM,-
CERB-XV,2016-08-11,CLOS,CERB-XV,USOA,CERB,A-1F,USD,20.000,-,-,Aaa,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.03%,-,-,MM,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,A-2A,USD,86.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,147,-,-,BS,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,A-1P,USD,79.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,156,-,-,BS,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,A-1D,USD,129.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,142,-,-,BS,-
CERB-XV,2016-08-11,CLOS,CERB-XV,USOA,CERB,A-2T,USD,22.800,-,-,Aaa,-,-,-,-,-,-,-,Floating,3mL,-,-,-,245,-,-,MM,-
CERB-XV,2016-08-11,CLOS,CERB-XV,USOA,CERB,A2F,USD,30.000,-,-,Aaa,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.04%,-,-,MM,-
CERB-XV,2016-08-11,CLOS,CERB-XV,USOA,CERB,A-1T,USD,69.000,-,-,Aaa,-,-,-,-,-,-,-,Floating,3mL,-,-,-,215,-,-,MM,-
CERB-XV,2016-08-11,CLOS,CERB-XV,USOA,CERB,A-1L,USD,71.200,-,-,Aaa,-,-,-,-,-,-,-,Floating,3mL,-,-,-,215,-,-,MM,-
VENTR-XXIV,2016-08-11,CLOS,VENTR-XXIV,USOA,VENTR,D-2,USD,12.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,405,-,-,BS,-
CERB-XV,2016-08-11,CLOS,CERB-XV,USOA,CERB,B,USD,31.800,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,315,-,-,MM,-
JTWN-IX,2016-08-12,CLOS,JTWN-IX,USOA,JTWN,B,USD,19.200,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,270,-,-,BS,-
JTWN-IX,2016-08-12,CLOS,JTWN-IX,USOA,JTWN,C-1,USD,12.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,385,-,-,BS,-
JTWN-IX,2016-08-12,CLOS,JTWN-IX,USOA,JTWN,A-1A,USD,150.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,157,-,-,BS,-
JTWN-IX,2016-08-12,CLOS,JTWN-IX,USOA,JTWN,Equity,USD,39.550,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
JTWN-IX,2016-08-12,CLOS,JTWN-IX,USOA,JTWN,A-2,USD,41.600,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,200,-,-,BS,-
JTWN-IX,2016-08-12,CLOS,JTWN-IX,USOA,JTWN,D,USD,20.100,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,665,-,-,BS,-
JTWN-IX,2016-08-12,CLOS,JTWN-IX,USOA,JTWN,A-1B,USD,110.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,150,-,-,BS,-
JTWN-IX,2016-08-12,CLOS,JTWN-IX,USOA,JTWN,C-2,USD,15.100,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,470,-,-,BS,-
BALLY-2016-1,2016-08-16,CLOS,BALLY-2016-1,USOA,BALLY,Equity,USD,32.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
BALLY-2016-1,2016-08-16,CLOS,BALLY-2016-1,USOA,BALLY,C,USD,19.250,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,275,-,-,BS,-
BALLY-2016-1,2016-08-16,CLOS,BALLY-2016-1,USOA,BALLY,D,USD,22.050,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,460,-,-,BS,-
BALLY-2016-1,2016-08-16,CLOS,BALLY-2016-1,USOA,BALLY,E-1,USD,4.130,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,825,-,-,BS,-
BALLY-2016-1,2016-08-16,CLOS,BALLY-2016-1,USOA,BALLY,B-1,USD,31.750,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,200,-,-,BS,-
BALLY-2016-1,2016-08-16,CLOS,BALLY-2016-1,USOA,BALLY,A,USD,224.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,159,-,-,BS,-
BALLY-2016-1,2016-08-16,CLOS,BALLY-2016-1,USOA,BALLY,B-2,USD,5.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,195,-,-,BS,-
BALLY-2016-1,2016-08-16,CLOS,BALLY-2016-1,USOA,BALLY,E-2,USD,15.130,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,860,-,-,BS,-
CGMS-2012-3(R),2016-08-18,CLOS,CGMS-2012-3(R),USOA,CGMS,A2R,USD,52.500,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,185,-,-,BS,-
CGMS-2012-3(R),2016-08-18,CLOS,CGMS-2012-3(R),USOA,CGMS,B-R,USD,49.900,-,-,-,A,-,-,-,-,-,-,Floating,3mL,-,-,-,250,-,-,BS,-
CGMS-2012-3(R),2016-08-18,CLOS,CGMS-2012-3(R),USOA,CGMS,D-R,USD,33.000,-,-,-,BB,-,-,-,-,-,-,Floating,3mL,-,-,-,745,-,-,BS,-
CGMS-2012-3(R),2016-08-18,CLOS,CGMS-2012-3(R),USOA,CGMS,A-1R,USD,391.500,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,145,-,-,BS,-
CGMS-2012-3(R),2016-08-18,CLOS,CGMS-2012-3(R),USOA,CGMS,C-R,USD,29.500,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,410,-,-,BS,-
TRNTS-V,2016-08-19,CLOS,TRNTS-V,USOA,TRNTS,B-1,USD,42.000,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,215,-,-,BS,-
TRNTS-V,2016-08-19,CLOS,TRNTS-V,USOA,TRNTS,X,USD,2.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,100,-,-,BS,-
TRNTS-V,2016-08-19,CLOS,TRNTS-V,USOA,TRNTS,D,USD,22.000,-,-,-,BB,-,-,-,-,-,-,Floating,3mL,-,-,-,441,-,-,BS,-
TRNTS-V,2016-08-19,CLOS,TRNTS-V,USOA,TRNTS,B-2,USD,6.000,-,-,-,A,-,-,-,-,-,-,Fixed,-,-,-,-,0.04%,-,-,BS,-
TRNTS-V,2016-08-19,CLOS,TRNTS-V,USOA,TRNTS,C,USD,24.000,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,315,-,-,BS,-
TRNTS-V,2016-08-19,CLOS,TRNTS-V,USOA,TRNTS,E,USD,18.000,-,-,-,-,-,-,-,-,-,-,Floating,3mL,-,-,-,740,-,-,BS,-
TRNTS-V,2016-08-19,CLOS,TRNTS-V,USOA,TRNTS,Equity,USD,39.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
TRNTS-V,2016-08-19,CLOS,TRNTS-V,USOA,TRNTS,A,USD,256.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,170,-,-,BS,-
ARCHS-2018-1,2016-08-22,CLOS,ARCHS-2018-1,USOA,ARCHS,X,USD,2.500,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,125,-,-,BS,-
ARCHS-2018-1,2016-08-22,CLOS,ARCHS-2018-1,USOA,ARCHS,Equity,USD,34.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
ARCHS-2018-1,2016-08-22,CLOS,ARCHS-2018-1,USOA,ARCHS,E,USD,21.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,695,-,-,BS,-
ARCHS-2018-1,2016-08-22,CLOS,ARCHS-2018-1,USOA,ARCHS,D,USD,22.750,-,-,Baa3,-,BBB-,-,-,-,-,-,Floating,3mL,-,-,-,420,-,-,BS,-
ARCHS-2018-1,2016-08-22,CLOS,ARCHS-2018-1,USOA,ARCHS,C,USD,20.000,-,-,A2,-,A,-,-,-,-,-,Floating,3mL,-,-,-,300,-,-,BS,-
ARCHS-2018-1,2016-08-22,CLOS,ARCHS-2018-1,USOA,ARCHS,B,USD,48.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,224,-,-,BS,-
ARCHS-2018-1,2016-08-22,CLOS,ARCHS-2018-1,USOA,ARCHS,F,USD,5.500,-,-,B3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,860,-,-,BS,-
ARCHS-2018-1,2016-08-22,CLOS,ARCHS-2018-1,USOA,ARCHS,A,USD,256.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,165,-,-,BS,-
DRSLF-45,2016-08-23,CLOS,DRSLF-45,USOA,DRSLF,D,USD,32.500,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,400,-,-,BS,-
DRSLF-45,2016-08-23,CLOS,DRSLF-45,USOA,DRSLF,Equity,USD,61.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
DRSLF-45,2016-08-23,CLOS,DRSLF-45,USOA,DRSLF,E,USD,27.950,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,750,-,-,BS,-
DRSLF-45,2016-08-23,CLOS,DRSLF-45,USOA,DRSLF,C,USD,46.150,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,240,-,-,BS,-
JPARK-(1),2016-08-23,CLOS,JPARK-(1),USOA,JPARK,C,USD,29.400,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,400,-,-,BS,-
DRSLF-45,2016-08-23,CLOS,DRSLF-45,USOA,DRSLF,B,USD,88.400,-,-,Aa1,-,-,-,-,-,-,-,Floating,3mL,-,-,-,180,-,-,BS,-
JPARK-(1),2016-08-23,CLOS,JPARK-(1),USOA,JPARK,B,USD,45.600,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,240,-,-,BS,-
JPARK-(1),2016-08-23,CLOS,JPARK-(1),USOA,JPARK,A-2,USD,59.400,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,180,-,-,BS,-
JPARK-(1),2016-08-23,CLOS,JPARK-(1),USOA,JPARK,D,USD,18.300,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,725,-,-,BS,-
JPARK-(1),2016-08-23,CLOS,JPARK-(1),USOA,JPARK,Equity,USD,49.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
DRSLF-45,2016-08-23,CLOS,DRSLF-45,USOA,DRSLF,A,USD,403.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,145,-,-,BS,-
JPARK-(1),2016-08-23,CLOS,JPARK-(1),USOA,JPARK,A-1,USD,307.200,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,145,-,-,BS,-
ATCLO-II(R),2016-08-25,CLOS,ATCLO-II(R),USOA,ATCLO,B-R,USD,32.000,-,-,-,AA+,-,-,-,-,-,-,Floating,3mL,-,-,-,170,-,-,BS,-
NEUB-XXII,2016-08-25,CLOS,NEUB-XXII,USOA,NEUB,A,USD,248.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,145,-,-,BS,-
NEUB-XXII,2016-08-25,CLOS,NEUB-XXII,USOA,NEUB,B,USD,52.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,180,-,-,BS,-
NEUB-XXII,2016-08-25,CLOS,NEUB-XXII,USOA,NEUB,E,USD,17.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,765,-,-,BS,-
NEUB-XXII,2016-08-25,CLOS,NEUB-XXII,USOA,NEUB,C,USD,26.000,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,245,-,-,BS,-
NEUB-XXII,2016-08-25,CLOS,NEUB-XXII,USOA,NEUB,D,USD,25.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,425,-,-,BS,-
NEUB-XXII,2016-08-25,CLOS,NEUB-XXII,USOA,NEUB,Equity,USD,41.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
ATCLO-II(R),2016-08-25,CLOS,ATCLO-II(R),USOA,ATCLO,A-R,USD,257.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,123,-,-,BS,-
ATCLO-II(R),2016-08-25,CLOS,ATCLO-II(R),USOA,ATCLO,C-R,USD,41.000,-,-,-,A+,-,-,-,-,-,-,Floating,3mL,-,-,-,235,-,-,BS,-
ATCLO-II(R),2016-08-25,CLOS,ATCLO-II(R),USOA,ATCLO,D-R,USD,20.250,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,390,-,-,BS,-
CHMML-I,2016-08-25,CLOS,CHMML-I,USOA,CHMML,F,USD,23.000,-,-,B3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,1200,-,-,MM,-
CHMML-I,2016-08-25,CLOS,CHMML-I,USOA,CHMML,E,USD,16.000,-,-,Ba2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,950,-,-,MM,-
CHMML-I,2016-08-25,CLOS,CHMML-I,USOA,CHMML,D,USD,24.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,600,-,-,MM,-
CHMML-I,2016-08-25,CLOS,CHMML-I,USOA,CHMML,C,USD,30.750,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,401,-,-,MM,-
CHMML-I,2016-08-25,CLOS,CHMML-I,USOA,CHMML,B,USD,36.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,301,-,-,MM,-
CHMML-I,2016-08-25,CLOS,CHMML-I,USOA,CHMML,A,USD,212.000,-,-,Aaa,-,-,-,-,-,-,-,Floating,3mL,-,-,-,215,-,-,MM,-
CHMML-I,2016-08-25,CLOS,CHMML-I,USOA,CHMML,Sub,USD,40.440,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MM,-
VOYA-2012-4(R),2016-08-30,CLOS,VOYA-2012-4(R),USOA,VOYA,D-R,USD,16.000,-,-,-,BB,-,-,-,-,-,-,Floating,3mL,-,-,-,765,-,-,BS,-
VOYA-2012-4(R),2016-08-30,CLOS,VOYA-2012-4(R),USOA,VOYA,A-1R,USD,262.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,145,-,-,BS,-
VOYA-2012-4(R),2016-08-30,CLOS,VOYA-2012-4(R),USOA,VOYA,C-R,USD,19.200,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,425,-,-,BS,-
VOYA-2012-4(R),2016-08-30,CLOS,VOYA-2012-4(R),USOA,VOYA,B-R,USD,28.800,-,-,-,A,-,-,-,-,-,-,Floating,3mL,-,-,-,250,-,-,BS,-
ARES-XXV(R),2016-08-30,CLOS,ARES-XXV(R),USOA,ARES,E-R,USD,24.750,-,-,-,BB,-,-,-,-,-,-,Floating,3mL,-,-,-,700,-,-,BS,-
ARES-XXV(R),2016-08-30,CLOS,ARES-XXV(R),USOA,ARES,D-R,USD,29.000,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,390,-,-,BS,-
VOYA-2012-4(R),2016-08-30,CLOS,VOYA-2012-4(R),USOA,VOYA,A2R,USD,45.200,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,185,-,-,BS,-
ARES-XXV(R),2016-08-30,CLOS,ARES-XXV(R),USOA,ARES,C-R,USD,45.250,-,-,-,A,-,-,-,-,-,-,Floating,3mL,-,-,-,250,-,-,BS,-
ARES-XXV(R),2016-08-30,CLOS,ARES-XXV(R),USOA,ARES,A-R,USD,339.500,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,122,-,-,BS,-
ARES-XXV(R),2016-08-30,CLOS,ARES-XXV(R),USOA,ARES,B-R,USD,68.750,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,175,-,-,BS,-
DEN-XIV,2016-09-02,CLOS,DEN-XIV,USOA,DEN,C,USD,20.350,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,265,-,-,BS,-
DEN-XIV,2016-09-02,CLOS,DEN-XIV,USOA,DEN,Equity,USD,39.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
DEN-XIV,2016-09-02,CLOS,DEN-XIV,USOA,DEN,A,USD,222.250,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,159,-,-,BS,-
DEN-XIV,2016-09-02,CLOS,DEN-XIV,USOA,DEN,D,USD,19.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,435,-,-,BS,-
DEN-XIV,2016-09-02,CLOS,DEN-XIV,USOA,DEN,B,USD,42.880,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,195,-,-,BS,-
DEN-XIV,2016-09-02,CLOS,DEN-XIV,USOA,DEN,E,USD,17.500,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,840,-,-,BS,-
